,0,1,2,3
256,贾雨村,雨村,老师,0.12812396883964539
257,贾不假,雨村,父亲,0.9307957887649536
258,冯公子,冯渊,儿子,0.5965015292167664
259,冯公子,薛公子,父亲,0.6090679168701172
260,冯渊,薛公子,父亲,0.6814040541648865
261,冯公子,薛公子,父亲,0.7643518447875977
262,冯公子,英莲,丈夫,0.8435415029525757
263,薛公子,英莲,丈夫,0.8435415029525757
264,王二公,薛蟠,母亲,0.8393442034721375
265,贾政,王子腾,父亲,0.5213266611099243
266,贾政,雨村,父亲,0.8034112453460693
267,王子腾,雨村,丫环,0.29312700033187866
268,冯渊,薛蟠,儿子,0.8530089855194092
269,宝钗,贾政,夫人,0.976212203502655
270,宝钗,王子腾,夫人,0.9615687131881714
271,宝钗,薛蟠,夫人,0.9889427423477173
272,贾政,王子腾,父亲,0.4503084421157837
273,贾政,薛蟠,父亲,0.9002607464790344
274,王子腾,薛蟠,儿子,0.4661000669002533
275,冯渊,薛蟠,儿子,0.9362435936927795
276,冯渊,英莲,儿子,0.6708545088768005
277,薛蟠,英莲,儿子,0.9649117588996887
278,王子腾,薛蟠,母亲,0.47653728723526
279,贾雨村,王夫人,女儿,0.4226311445236206
280,贾雨村,薛蟠,夫人,0.5508815050125122
281,贾雨村,雨村,丫环,0.13846240937709808
282,王夫人,薛蟠,母亲,0.9377748370170593
283,王夫人,雨村,儿媳,0.4239923357963562
284,薛蟠,雨村,儿子,0.9693840146064758
285,王夫人,薛姨妈,姐妹,0.963546633720398
286,贾母,王夫人,婆婆,0.6405986547470093
287,贾母,薛姨妈,姐妹,0.30277833342552185
288,王夫人,薛姨妈,姐妹,0.9629886746406555
289,贾琏,贾赦,儿子,0.9911651015281677
290,贾琏,贾珍,儿子,0.9750208854675293
291,贾琏,贾政,儿子,0.9908660054206848
292,贾琏,琏,儿子,0.6852529644966125
293,贾琏,薛蟠,儿子,0.973796010017395
294,贾琏,珍,儿子,0.9527583718299866
295,贾赦,贾珍,父亲,0.971010148525238
296,贾赦,贾政,兄弟,0.5511807799339294
297,贾赦,琏,父亲,0.9830318689346313
298,贾赦,薛蟠,父亲,0.9548000693321228
299,贾赦,珍,父亲,0.9747534394264221
300,贾珍,贾政,儿子,0.881867527961731
301,贾珍,琏,父亲,0.9544592499732971
302,贾珍,薛蟠,父亲,0.6595211625099182
303,贾珍,珍,父亲,0.959806501865387
304,贾政,琏,父亲,0.96564120054245
305,贾政,薛蟠,父亲,0.9347901940345764
306,贾政,珍,父亲,0.9160053730010986
307,琏,薛蟠,儿子,0.9713373184204102
308,琏,珍,儿子,0.9225313663482666
309,薛蟠,珍,儿子,0.978511393070221
310,贾母,贾政,母亲,0.9581868648529053
311,王夫人,薛姨妈,姐妹,0.9631189107894897
312,王夫人,薛姨妈,姐妹,0.9615474343299866
313,荣国公,王夫人,儿子,0.31222328543663025
314,宝钗,黛玉,夫人,0.9760482907295227
315,宝钗,迎春,夫人,0.9725416898727417
316,黛玉,迎春,相好,0.5644838213920593
317,贾珍,贾政,儿子,0.7790349125862122
318,贾珍,薛蟠,父亲,0.7213000655174255
319,贾珍,珍,父亲,0.9738864302635193
320,贾政,薛蟠,父亲,0.9400144219398499
321,贾政,珍,父亲,0.944082498550415
322,薛蟠,珍,儿子,0.974440336227417
323,宝钗,黛玉,夫人,0.9739872217178345
324,贾母,贾蓉,母亲,0.5868927240371704
325,贾母,贾珍,奶奶,0.5250585079193115
326,贾母,王夫人,婆婆,0.8332321643829346
327,贾母,邢夫人,婆婆,0.9500934481620789
328,贾母,尤氏,婆婆,0.787366509437561
329,贾母,珍,奶奶,0.790629506111145
330,贾蓉,贾珍,儿子,0.9907192587852478
331,贾蓉,王夫人,儿子,0.9838016629219055
332,贾蓉,邢夫人,儿子,0.3474671244621277
333,贾蓉,尤氏,丈夫,0.9262052178382874
334,贾蓉,珍,儿子,0.9905794262886047
335,贾珍,王夫人,儿子,0.7904568314552307
336,贾珍,邢夫人,丈夫,0.6572727560997009
337,贾珍,尤氏,丈夫,0.9905319213867188
338,贾珍,珍,父亲,0.9624906182289124
339,王夫人,邢夫人,儿媳,0.918989896774292
340,王夫人,尤氏,婆婆,0.689460813999176
341,王夫人,珍,夫人,0.946740984916687
342,邢夫人,尤氏,婆婆,0.9516334533691406
343,邢夫人,珍,夫人,0.9712018966674805
344,尤氏,珍,夫人,0.9932397603988647
345,贾蓉,秦氏,丈夫,0.7434281706809998
346,宝玉,秦少游,儿子,0.939744770526886
347,宝玉,唐伯虎,儿子,0.7752447128295898
348,宝玉,袭人,儿子,0.5434286594390869
349,秦少游,唐伯虎,儿子,0.31596410274505615
350,秦少游,袭人,朋友,0.4236236810684204
351,唐伯虎,袭人,儿子,0.39348340034484863
352,宝玉,晴雯,丫环,0.8117589950561523
353,宝玉,秋纹,儿子,0.6113516688346863
354,宝玉,袭人,丫环,0.9265421628952026
355,晴雯,秋纹,丫环,0.9850835204124451
356,晴雯,袭人,丫环,0.9867353439331055
357,秋纹,袭人,丫环,0.9707742929458618
358,宝玉,秦氏,丈夫,0.883983314037323
359,宝玉,秦氏,丈夫,0.7364681363105774
360,宝钗,黛玉,夫人,0.9793619513511658
361,宝玉,秦氏,丈夫,0.8942072987556458
362,宝玉,贾母,儿子,0.5022673010826111
363,宝玉,袭人,丫环,0.8951221704483032
364,贾母,袭人,奶奶,0.8648280501365662
365,宝玉,袭人,丫环,0.9519038796424866
366,宝玉,袭人,丫环,0.7041447162628174
367,宝玉,袭人,丫环,0.9149686098098755
368,王夫人,王熙凤,侄女,0.7670126557350159
369,王夫人,熙凤,婆婆,0.4991565942764282
370,王熙凤,熙凤,夫人,0.7643179297447205
371,板儿,刘氏,女儿,0.787408173084259
372,板儿,王成,丫环,0.6208615303039551
373,刘氏,王成,夫人,0.8951447010040283
374,板儿,周瑞,丫环,0.733889639377594
375,板儿,刘姥姥,被抚养,0.5630187392234802
376,板儿,刘姥姥,被抚养,0.5558655261993408
377,板儿,周大娘,女儿,0.6386731863021851
378,刘姥姥,周大娘,被抚养,0.37753722071647644
379,板儿,刘姥姥,被抚养,0.536349892616272
380,板儿,周瑞,丫环,0.4932161271572113
381,刘姥姥,周瑞,被抚养,0.3249713182449341
382,凤哥儿,琏,夫人,0.992749035358429
383,凤哥儿,琏二奶奶,夫人,0.9841814041137695
384,凤哥儿,周瑞,夫人,0.9579316973686218
385,琏,琏二奶奶,丈夫,0.9913076758384705
386,琏,周瑞,儿子,0.5004498958587646
387,琏二奶奶,周瑞,夫人,0.9878081679344177
388,凤姑娘,周瑞,夫人,0.9213618636131287
389,刘姥姥,周瑞,被抚养,0.28296318650245667
390,板儿,贾琏,丫环,0.46826115250587463
391,板儿,琏,丫环,0.4082821011543274
392,板儿,刘姥姥,被抚养,0.5477758646011353
393,板儿,周瑞,丫环,0.6313154697418213
394,贾琏,琏,儿子,0.4585736095905304
395,贾琏,刘姥姥,被抚养,0.27469125390052795
396,贾琏,周瑞,儿子,0.6872918605804443
397,琏,刘姥姥,被抚养,0.3215799331665039
398,琏,周瑞,父亲,0.6117318868637085
399,刘姥姥,周瑞,被抚养,0.3056618571281433
400,凤姐,刘姥姥,被抚养,0.45717984437942505
401,凤姐,平儿,夫人,0.5912102460861206
402,凤姐,周瑞,夫人,0.8867543339729309
403,刘姥姥,平儿,被抚养,0.4382062256336212
404,刘姥姥,周瑞,被抚养,0.33159059286117554
405,平儿,周瑞,丫环,0.41777244210243225
406,刘姥姥,周瑞,被抚养,0.292013019323349
407,凤姐,凤姐儿,丈夫,0.31305068731307983
408,凤姐,平儿,夫人,0.7923586368560791
409,凤姐,平姑娘,夫人,0.95664381980896
410,凤姐,周瑞,夫人,0.9637154340744019
411,凤姐儿,平儿,母亲,0.4287748634815216
412,凤姐儿,平姑娘,夫人,0.9272573590278625
413,凤姐儿,周瑞,夫人,0.9423819184303284
414,平儿,平姑娘,女儿,0.5221824049949646
415,平儿,周瑞,丫环,0.5282198190689087
416,平姑娘,周瑞,夫人,0.6429837346076965
417,平儿,周大娘,女儿,0.2540804445743561
418,平儿,周瑞,丫环,0.5015648603439331
419,周大娘,周瑞,母亲,0.9678977131843567
420,刘姥姥,平儿,被抚养,0.3662833571434021
421,刘姥姥,周瑞,被抚养,0.25112318992614746
422,平儿,周瑞,丫环,0.7061688303947449
423,板儿,刘姥姥,被抚养,0.5622956156730652
424,板儿,刘姥姥,被抚养,0.5723885297775269
425,凤姐,凤姐儿,丈夫,0.32908210158348083
426,凤姐,凤姐儿,丈夫,0.4832727015018463
427,板儿,刘姥姥,被抚养,0.5432888269424438
428,凤姐,凤姐儿,丈夫,0.4186660051345825
429,板儿,凤姐,丈夫,0.8421891927719116
430,板儿,凤姐儿,丈夫,0.6079900860786438
431,板儿,刘姥姥,被抚养,0.5517405867576599
432,板儿,明太太,女儿,0.42339882254600525
433,板儿,周瑞,丫环,0.7045761346817017
434,凤姐,凤姐儿,丈夫,0.3618234694004059
435,凤姐,刘姥姥,被抚养,0.47548040747642517
436,凤姐,明太太,夫人,0.7710631489753723
437,凤姐,周瑞,夫人,0.9071250557899475
438,凤姐儿,刘姥姥,被抚养,0.49346309900283813
439,凤姐儿,明太太,夫人,0.6873368620872498
440,凤姐儿,周瑞,夫人,0.8736857175827026
441,刘姥姥,明太太,被抚养,0.39989688992500305
442,刘姥姥,周瑞,被抚养,0.27599313855171204
443,明太太,周瑞,母亲,0.6045354604721069
444,凤姐,凤姐儿,丈夫,0.38622280955314636
445,板儿,刘姥姥,被抚养,0.5552382469177246
446,板儿,周瑞,丫环,0.4220898747444153
447,刘姥姥,周瑞,被抚养,0.2701631486415863
448,凤姐,凤姐儿,丈夫,0.46563705801963806
449,凤姐,周瑞,夫人,0.9714430570602417
450,凤姐儿,周瑞,夫人,0.9605851769447327
451,凤姐,凤姐儿,丈夫,0.36300453543663025
452,凤姐,周瑞,夫人,0.9861758351325989
453,凤姐儿,周瑞,夫人,0.9856422543525696
454,板儿,刘姥姥,被抚养,0.5550375580787659
455,凤姐,凤姐儿,夫人,0.40991729497909546
456,凤姐,凤姐儿,丈夫,0.3963223099708557
457,凤姐,刘姥姥,被抚养,0.46785399317741394
458,凤姐,平儿,母亲,0.49111512303352356
459,凤姐儿,刘姥姥,被抚养,0.4871782958507538
460,凤姐儿,平儿,母亲,0.7119178771972656
461,刘姥姥,平儿,被抚养,0.4114300608634949
462,刘姥姥,周瑞,被抚养,0.22957490384578705
463,刘姥姥,王夫人,儿子,0.31468015909194946
464,刘姥姥,周瑞,被抚养,0.3483031094074249
465,王夫人,周瑞,母亲,0.8923540115356445
466,王夫人,薛姨妈,姐妹,0.9634089469909668
467,金钏儿,王夫人,丫环,0.9524075984954834
468,宝钗,王夫人,侄女,0.888536274433136
469,宝钗,薛姨妈,女儿,0.9597125053405762
470,王夫人,薛姨妈,姐妹,0.9605798125267029
471,宝兄弟,周瑞,儿子,0.8327528238296509
472,刘姥姥,香菱,被抚养,0.34732964634895325
473,刘姥姥,薛姨妈,被抚养,0.4284059405326843
474,刘姥姥,周瑞,被抚养,0.3310805559158325
475,香菱,薛姨妈,女儿,0.9619251489639282
476,香菱,周瑞,女儿,0.606582760810852
477,薛姨妈,周瑞,母亲,0.5784035921096802
478,凤姐,凤姐儿,丈夫,0.3690723180770874
479,凤姐,林姑娘,夫人,0.7490052580833435
480,凤姐,薛姨妈,女儿,0.4472591280937195
481,凤姐儿,林姑娘,夫人,0.6842381358146667
482,凤姐儿,薛姨妈,侄女,0.4405193030834198
483,林姑娘,薛姨妈,相好,0.6698107719421387
484,王夫人,周瑞,母亲,0.8596460819244385
485,贾母,李纨,丈夫,0.5118198990821838
486,贾母,探春,奶奶,0.9375464916229248
487,贾母,惜春,奶奶,0.6960967779159546
488,贾母,迎春,奶奶,0.7741258144378662
489,李纨,探春,嫂子,0.789131224155426
490,李纨,惜春,嫂子,0.7658585906028748
491,李纨,迎春,嫂子,0.8007574081420898
492,探春,惜春,女儿,0.9423673152923584
493,探春,迎春,女儿,0.9542492628097534
494,惜春,迎春,女儿,0.9500448107719421
495,探春,迎春,女儿,0.9467422962188721
496,惜春,周瑞,女儿,0.9548046588897705
497,凤姐,凤姐儿,丈夫,0.3506242632865906
498,凤姐,贾母,儿媳,0.9614596962928772
499,凤姐,平儿,夫人,0.6606504917144775
500,凤姐,周瑞,夫人,0.9519227743148804
501,凤姐儿,贾母,儿媳,0.9608495831489563
502,凤姐儿,平儿,母亲,0.4281668961048126
503,凤姐儿,周瑞,夫人,0.9216417670249939
504,贾母,平儿,奶奶,0.7065503001213074
505,贾母,周瑞,奶奶,0.7988063097000122
506,平儿,周瑞,丫环,0.32851266860961914
507,宝玉,黛玉,相好,0.9928788542747498
508,宝姐姐,宝玉,夫人,0.9918500185012817
509,宝钗,周瑞,夫人,0.9746475219726562
510,宝玉,林姑娘,相好,0.991936206817627
511,凤姐,凤姐儿,婆婆,0.287271648645401
512,凤姐,王夫人,侄女,0.9856660962104797
513,凤姐,珍,夫人,0.9884526133537292
514,凤姐儿,王夫人,侄女,0.9853646159172058
515,凤姐儿,珍,夫人,0.9858618974685669
516,王夫人,珍,母亲,0.9068504571914673
517,凤姐,凤姐儿,丈夫,0.3270019292831421
518,凤姐,贾母,儿媳,0.9671521782875061
519,凤姐,王夫人,侄女,0.9850280284881592
520,凤姐儿,贾母,儿媳,0.9671308994293213
521,凤姐儿,王夫人,侄女,0.9852526783943176
522,贾母,王夫人,婆婆,0.5845693945884705
523,凤姐,凤姐儿,丈夫,0.34452739357948303
524,贾蓉,贾珍,儿子,0.989984393119812
525,贾蓉,秦氏,丈夫,0.4742495119571686
526,贾蓉,尤氏,丈夫,0.9581097364425659
527,贾蓉,珍,儿子,0.9896997809410095
528,贾珍,秦氏,丈夫,0.9893043041229248
529,贾珍,尤氏,丈夫,0.9919596314430237
530,贾珍,珍,父亲,0.9665769338607788
531,秦氏,尤氏,丈夫,0.4139786660671234
532,秦氏,珍,夫人,0.9838982224464417
533,尤氏,珍,夫人,0.9930089712142944
534,宝玉,凤姐,丈夫,0.9926356673240662
535,宝玉,凤姐儿,丈夫,0.9922175407409668
536,宝玉,尤氏,丈夫,0.9904696941375732
537,凤姐,凤姐儿,丈夫,0.39094534516334534
538,凤姐,尤氏,丈夫,0.37725627422332764
539,凤姐儿,尤氏,丈夫,0.2969677746295929
540,凤姐,凤姐儿,丈夫,0.43191567063331604
541,凤姐,秦氏,夫人,0.4651404023170471
542,凤姐,尤氏,丈夫,0.4261542558670044
543,凤姐儿,秦氏,夫人,0.4831693172454834
544,凤姐儿,尤氏,夫人,0.37635552883148193
545,秦氏,尤氏,婆婆,0.43024158477783203
546,宝玉,尤氏,丈夫,0.9895093441009521
547,凤姐,凤姐儿,丈夫,0.429032564163208
548,凤姐,凤姐儿,丈夫,0.4542260766029358
549,凤姐,凤姐儿,丈夫,0.38207167387008667
550,宝玉,凤姐,丈夫,0.9928521513938904
551,宝玉,凤姐儿,丈夫,0.9927449226379395
552,宝玉,贾蓉,儿子,0.9373325705528259
553,凤姐,凤姐儿,丈夫,0.34168776869773865
554,凤姐,贾蓉,夫人,0.977531909942627
555,凤姐儿,贾蓉,夫人,0.9744210839271545
556,宝玉,凤姐,丈夫,0.992416501045227
557,宝玉,凤姐儿,丈夫,0.9920098781585693
558,凤姐,凤姐儿,丈夫,0.4496721029281616
559,宝玉,凤姐,丈夫,0.9927933216094971
